,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume,volume_adi,volume_obv,volume_obvm,volume_cmf,volume_fi,volume_em,volume_vpt,volume_nvi,volatility_atr,volatility_bbh,volatility_bbl,volatility_bbm,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kchi,volatility_kcli,volatility_dch,volatility_dcl,volatility_dchi,volatility_dcli,trend_macd,trend_macd_signal,trend_macd_diff,trend_ema_fast,trend_ema_slow,trend_adx,trend_adx_pos,trend_adx_neg,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_diff,trend_trix,trend_mass_index,trend_cci,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_a,trend_ichimoku_b,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,momentum_rsi,momentum_mfi,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,others_dr,others_dlr,others_cr
67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,2017-12-18,174.88,177.2,174.86,176.42,28831533.0,0.0,1.0,174.88,177.2,174.86,176.42,28831533.0,1278550.384614922,28831533.0,972447.5,0.12422839516263096,12070461.86999996,-5.493169780265499e-10,340058.8663329078,1037.737213810247,2.9643269997421187,178.88243974053842,169.11356025946168,173.99800000000005,0.0,0.0,172.82210000000003,174.55159999999995,171.09260000000003,0.0,0.0,179.1,169.23,0.0,0.0,0.6679324853508604,0.4897566689517096,0.1781758163991508,173.85786582597785,173.189933340627,20.0,20.0,20.0,0.7797228300510574,0.8517870167760755,0.07206418672501813,0.04991033031778615,21.41973408118389,64.62194890426764,-0.9680000000000462,14.626811721740207,19.176400765035005,-4.549589043294798,173.935,165.4275,164.21375,166.87,20.0,68.0,-48.0,66.99379910891037,50.63145462199356,2.3441650879534937,60.943973601131574,90.2255639097744,81.30067816600312,-9.774436090225588,2.6376808823532087,1.0771169932393798,1.0713574095455591,4.799809908518472
68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,2017-12-15,173.63,174.17,172.46,173.87,37054632.0,0.0,1.0,173.63,174.17,172.46,173.87,37054632.0,33663517.73684245,-37054632.0,-5237820.5,0.11001983512010954,-6683759.199999875,-1.2687369136425884e-08,-225043.62769670784,1037.737213810247,3.0354464997605377,177.99010911771634,169.48289088228378,173.73650000000004,0.0,0.0,173.04476666666667,174.6412666666666,171.44826666666668,0.0,0.0,177.09,169.23,0.0,0.0,0.6191738825686457,0.5156401169990132,0.10353376556963244,173.85973264039342,173.24055875782474,20.0,20.0,20.0,0.6897825194911782,0.8974148543290931,0.20763233483791488,0.05043079883823697,21.500642020072625,-5.847461287082402,-1.5065000000000452,14.291348447883284,17.239037800302732,-2.9476893524194505,174.04975000000005,165.4275,164.95125000000004,166.87,16.0,64.0,-48.0,50.60095002799093,41.81203506866886,2.3911426621512137,57.10925015922177,58.27067669172947,75.57717823971694,-41.72932330827053,1.8831338235296755,-1.4454143521142604,-1.4559622290923002,3.285018415112284
69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,2017-12-14,172.4,173.13,171.65,172.22,20219307.0,0.0,1.0,172.4,173.13,171.65,172.22,20219307.0,19408030.804410186,-20219307.0,-4695380.1,0.1617534919212285,36171349.1999999,-1.3491676879811796e-08,-727471.1340594646,1027.8892446218485,2.977200321206214,177.6785496711126,169.3974503288875,173.53800000000004,0.0,0.0,173.3101,174.91759999999994,171.70260000000005,0.0,0.0,177.09,169.23,0.0,0.0,0.44284956442356815,0.5010820040883801,-0.05823243966481195,173.60746397502018,173.16461441059658,20.0,20.0,20.0,0.6705527362501715,0.8987793169661219,0.2282265807159504,0.04834154893989871,21.58834321024364,-37.20956652549852,-1.2780000000000484,14.746156081652007,15.886991544016613,-1.1408354623646062,174.04975000000005,165.4275,166.03875,166.87,12.0,60.0,-48.0,42.784676376247134,35.044854306170485,2.170026177084659,53.97435083502928,37.59398496240606,62.03007518797,-62.40601503759394,0.9829573529414688,-0.9489848737562534,-0.9535164271678552,2.3048592134965022
70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,2017-12-13,172.5,173.54,172.0,172.27,23142242.0,0.0,1.0,172.5,173.54,172.0,172.27,23142242.0,-19672405.802562032,23142242.0,-3980929.8,0.09449981763056582,22259823.99999992,-5.270941285904938e-09,-185159.362894763,1027.8892446218485,2.8745431554057697,177.11563078244475,169.47836921755533,173.29700000000003,0.0,0.0,173.45676666666668,175.08126666666664,171.83226666666667,0.0,0.0,176.42,169.23,0.0,0.0,0.30363403355346463,0.4615924047829718,-0.15795837122950712,173.40169883352604,173.0980647999726,20.0,20.0,20.0,0.7388453314326443,0.8725588025659293,0.13371347113328502,0.04455950506312238,21.745501941072543,-22.98859634397111,-4.067000000000037,14.333698227651805,15.027614446362504,-0.6939162187107009,174.04975000000005,165.4275,167.59875,166.87,8.0,56.00000000000001,-48.00000000000001,43.092036903963816,42.05405265262071,1.976748226849069,45.8719932092503,38.22055137844631,44.695071010860644,-61.77944862155369,0.39583970588259376,0.029032632679149017,0.029028419025856067,2.334561007484859
71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,2017-12-12,172.15,172.39,171.46099999999996,171.7,18945457.0,0.0,1.0,172.15,172.39,171.46099999999996,171.7,18945457.0,-24224847.638696857,-18945457.0,-3708269.3,0.05337921709431327,662402.0000000129,-1.1310063548742075e-08,-55967.15881984367,1024.488206313179,2.7355757871625026,176.88046056108058,169.35553943891938,173.118,0.0,0.0,173.60546666666667,175.2158666666666,171.99506666666667,0.0,0.0,176.42,169.23,0.0,0.0,0.14580075025961034,0.3984340672269502,-0.2526333169673398,173.1398974486697,172.99409669841006,20.0,20.0,20.0,0.7133237565092466,0.9329622314000118,0.2196384748907652,0.03907654593509338,21.849669938041096,-45.132810095440405,-2.0379999999999825,14.875507730865786,14.644758930582213,0.23074880028357825,174.49525,165.36,168.715,166.87,4.0,52.0,-48.0,40.24801486682807,43.38740757824481,1.7081368428504793,45.54712494928236,31.077694235588883,35.630743525480455,-68.92230576441112,-0.2916338235291676,-0.33087595054276386,-0.331424555484805,1.995960556017584
72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,2017-12-11,169.2,172.89,168.79,172.67,33092051.0,0.0,1.0,169.2,172.89,168.79,172.67,33092051.0,20343291.17289609,33092051.0,2897752.5,0.06536407030777328,3979923.599999774,5.394140698059242e-10,124263.89037700414,1024.488206313179,2.8330346595080376,176.76279684165226,169.31120315834775,173.037,0.0,0.0,173.69316666666668,175.53446666666665,171.85186666666667,0.0,0.0,176.42,169.23,0.0,0.0,0.09760312810286108,0.33826787433314065,-0.2406647462302796,173.06760516798482,172.97000203988196,20.0,20.0,20.0,0.7229796368277547,0.8552532343215173,0.13227359749376266,0.03371361926044192,22.22392940572564,-54.67802118173578,-2.437000000000012,16.40880156256391,14.646973931880686,1.7618276306832232,173.72,165.17000000000004,168.525,166.87,4.0,48.0,-44.0,47.10307328211571,44.78937737102207,1.6160483533752972,53.0115205821358,46.13555291319854,38.47793284241128,-53.86444708680146,-1.4287264705880034,0.5649388468258687,0.5633490520908779,2.5721753593916934
73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,2017-12-08,170.49,171.0,168.82,169.37,23096872.0,0.0,1.0,170.49,171.0,168.82,169.37,23096872.0,18098221.895592075,-23096872.0,-1017196.2,0.03655788546580059,-9672796.949999934,-2.3914263309503377e-09,-254468.33135013925,1004.908597343274,2.9056750409717487,176.8016741313261,168.77632586867398,172.78900000000004,0.0,0.0,173.16836666666669,175.1352666666666,171.20146666666668,0.0,0.0,176.42,169.23,0.0,0.0,-0.20369517091739908,0.2298752579773848,-0.4335704288947839,172.49874040078998,172.7024355717074,20.0,20.0,20.0,0.7313229792540531,0.8636775875751039,0.13235460832105084,0.024864345184754232,22.468687488776744,-102.94201613335356,-2.2190000000000225,13.657659507421405,14.455359862569235,-0.7977003551478319,173.5425,165.17000000000004,168.785,166.87,8.0,44.0,-36.0,32.47706747381657,45.13758071254949,0.990399397884,49.19010268286601,6.8965517241380825,28.03659962430853,-93.10344827586194,-2.2236970588232907,-1.911160016215896,-1.9296587521308688,0.6118569561601506
74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,2017-12-07,169.03,170.44,168.91,169.452,24469613.0,0.0,1.0,169.03,170.44,168.91,169.452,24469613.0,-18575459.20142687,24469613.0,1429765.1,0.042214046936174636,27747005.48399991,-1.1148317948115626e-08,-429571.28966889,1004.908597343274,2.807412538045196,176.74890196166774,168.33929803833232,172.5441,0.0,0.0,172.62410000000003,174.55199999999996,170.69620000000003,0.0,0.0,176.42,169.23,0.0,0.0,-0.4309012197697939,0.09771995530214928,-0.5286211750719432,172.03000941158822,172.46091063135802,20.0,20.0,20.0,0.7250979704041651,0.9491138796280038,0.22401590922383874,0.01410765646570888,22.607457205758003,-95.53507182249355,2.4658999999999764,11.0271879661558,14.172290924313385,-3.1451029581575827,173.5425,165.17000000000004,169.3775,166.87,4.0,40.0,-36.0,33.07290287813702,46.50044812339856,0.4353846864522192,45.93007063880746,7.87158145065406,20.301228695996922,-92.12841854934594,-2.7978735294115324,0.04841471334946501,0.04840299720854091,0.6605678983010455
75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,2017-12-06,167.5,170.2047,166.46,169.01,28224357.0,0.0,1.0,167.5,170.2047,166.46,169.01,28224357.0,3082124.1250809133,-28224357.0,907368.6,0.030761576068420938,-1845894.60000007,-2.0627971093180968e-08,-61773.75352769543,1004.908597343274,2.8743616424705385,176.56459319687602,167.92460680312394,172.2446,0.0,0.0,172.04592333333335,174.13129333333333,169.96055333333334,0.0,0.0,176.42,169.01,0.0,1.0,-0.6391574592193194,-0.04965553395932093,-0.5895019252599984,171.56539115590294,172.20454861512226,20.0,20.0,20.0,0.7052123810799952,0.9377965309130479,0.2325841498330528,0.0020089261244222744,22.930611996017795,-113.42062708831776,2.7654,7.672268679255238,13.515493325021074,-5.84322464576584,171.87,165.17000000000004,170.125,166.87,68.0,100.0,-32.0,31.352224528743488,45.64510839539257,-0.14332702754026153,50.28058730730027,23.74301675977642,12.837049978189551,-76.25698324022358,-3.606060882352722,-0.2608408280811103,-0.261181610497907,0.39800403944396656
76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,2017-12-05,169.06,171.52,168.4,169.64,27008428.0,0.0,1.0,169.06,171.52,168.4,169.64,27008428.0,4674905.921661707,27008428.0,900324.2,0.0031270272720527715,477297.21999997,-8.47617270069355e-09,27055.70186238231,1008.6544846654816,2.8919072394369287,176.5292784947575,167.6209215052424,172.07509999999996,0.0,0.0,171.56392333333338,173.83129333333332,169.29655333333338,0.0,0.0,176.42,169.01,0.0,0.0,-0.7448972831060985,-0.1887038885870588,-0.5561933945190397,171.2691763641934,172.0140736472995,20.0,20.0,20.0,0.7675584534153795,0.9234782058014064,0.15591975238602696,-0.009762404048163573,23.34244893922577,-66.45222512922282,2.274900000000031,3.5280887306147606,12.282301881562693,-8.754213150947933,171.0725,165.17000000000004,170.2425,166.87,64.0,96.0,-32.0,36.76306095939725,54.54163471726408,-0.5667263318704949,50.27656787997131,29.608938547485884,20.40784558597215,-70.39106145251411,-3.9173961764703336,0.3727590083427046,0.3720659836253581,0.7722466436972608
77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,2017-12-04,172.48,172.62,169.63,169.8,32115052.0,0.0,1.0,172.48,172.62,169.63,169.8,32115052.0,-34003363.53623192,32115052.0,1228676.1,-0.008107801624436467,3073649.0500000794,-1.8767809965406025e-08,130966.42336407205,1008.6544846654816,2.8989138651914352,176.52111561631332,167.3860843836867,171.9536,0.0,0.0,171.0162566666667,173.34862666666663,168.68388666666667,0.0,0.0,176.42,169.01,0.0,0.0,-0.8065131253335096,-0.3122657393475192,-0.4942473859859904,171.04314873555134,171.84966186088485,20.0,20.0,20.0,0.7649422623821597,0.9396120853534324,0.17466982297127287,-0.02061207557943981,23.774199238408265,-37.55501271622557,2.5863999999999976,-1.3986385606334293,10.538969991727502,-11.937608552360933,170.915,165.17000000000004,170.91,166.87,60.0,92.0,-32.0,38.19070220499484,56.58174477974747,-0.9270209688467504,45.42529165697518,31.09869646182505,28.15021725636248,-68.90130353817496,-3.7390726470585776,0.09431737797691576,0.09427292708572567,0.8672923844600167
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,2017-12-01,169.95,171.67,168.5,171.05,39590080.0,0.0,1.0,169.95,171.67,168.5,171.05,39590080.0,-4359433.618897039,39590080.0,8893147.3,-0.008430320466021659,17740129.320000313,-2.5376129743443905e-08,321736.4825206005,1008.6544846654816,2.9182771605349034,176.47555743771,167.31064256228996,171.8931,0.0,0.0,170.70692333333338,173.18529333333328,168.22855333333337,0.0,0.0,176.42,169.01,0.0,0.0,-0.7460890110011178,-0.3990303955944873,-0.3470586154066305,171.04420277819167,171.79029178919282,20.0,20.0,20.0,0.7532433744504979,0.9831025354243276,0.2298591609738297,-0.028928465840537564,24.197507395714396,-44.20473365208142,4.5268999999999835,-5.173098168271535,8.325719519513775,-13.49881768778531,170.915,165.17000000000004,170.86,166.87,56.00000000000001,88.0,-32.0,48.64248119261274,60.99985853261367,-1.0422706625946625,49.63274810212119,42.73743016759785,34.481688392302964,-57.26256983240214,-3.4674549999997737,0.7361601884570135,0.7334637546366984,1.6098372341689426
79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,2017-11-30,170.43,172.14,168.44,171.85,40172368.0,0.0,1.0,170.43,172.14,168.44,171.85,40172368.0,57978817.43944138,40172368.0,14932314.8,0.10274613715197503,16517497.799999865,-1.9141690777397264e-08,479332.37304543797,1008.6544846654816,2.9741145062109804,176.43249839158736,167.61570160841262,172.0241,0.0,0.0,170.55459000000005,173.25495999999995,167.85422000000003,0.0,0.0,176.42,169.01,0.0,0.0,-0.6265522346224941,-0.4445347642040813,-0.1820174704184128,171.1681717761992,171.79472401082168,20.0,20.0,20.0,0.7833239294372869,0.9562010321097958,0.1728771026725089,-0.03423154443466839,24.63115999416023,-34.46907753921475,1.8459000000000003,-6.964043783064276,5.959303740545321,-12.923347523609594,170.7525,165.17000000000004,170.86,166.87,52.0,84.0,-32.0,54.34366840581316,68.40704183073902,-1.008598743195824,50.52486200184814,50.186219739292326,41.340782122905104,-49.81378026070768,-3.1414902941174034,0.4676995030692632,0.4666091872228328,2.085065937982656
80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,2017-11-29,172.63,172.92,167.16,169.48,40788324.0,0.0,1.0,172.63,172.92,167.16,169.48,40788324.0,25944014.881081186,-40788324.0,8539258.2,0.08752227114749826,-1881243.080000026,-2.305222104085473e-08,-374629.76262784493,1008.6544846654816,3.1731063271959097,176.48083909786618,167.40736090213375,171.9441,0.0,0.0,170.27959000000004,173.40195999999997,167.15722000000005,0.0,0.0,176.42,169.01,0.0,0.0,-0.7144732268035909,-0.4985224574870872,-0.2159507693165037,170.90845269633516,171.62292592313875,20.0,20.0,20.0,0.7566651337879594,0.9419971021659802,0.1853319683780208,-0.039902912015728265,25.12712952469202,-60.66921767240208,0.27590000000000714,-10.906957643866408,3.0945853655750786,-14.001543009441486,170.76,165.17000000000004,170.86,166.87,48.0,80.0,-32.0,39.3948470234775,59.67030614212607,-1.385579217808786,52.06073528938354,28.119180633147,40.34761018001241,-71.880819366853,-2.5512838235292183,-1.3791096886819898,-1.3887077537484416,0.6772009029345272
81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,2017-11-28,174.3,174.87,171.86,173.07,25468442.0,0.0,1.0,174.3,174.87,171.86,173.07,25468442.0,-12923216.083056808,25468442.0,12980648.1,0.05243983752955634,-17938789.719999984,-2.461588991313706e-09,-23031.97323766898,1030.0202481770998,3.331455875253346,176.5847138619818,167.55048613801824,172.06760000000003,0.0,0.0,170.4212233333334,173.75169333333332,167.09075333333337,0.0,0.0,176.42,169.01,0.0,0.0,-0.4893128599738645,-0.4966805379636145,0.007367677989749966,171.24099880921034,171.73031166918418,20.0,20.0,20.0,0.8117542719389969,0.8976169308120858,0.08586265887308919,-0.041439688155980016,25.534859590572253,37.88773189580658,0.20239999999998304,-12.551716413133452,-0.12324996505796156,-12.42846644807549,171.2475,165.17000000000004,170.86,166.87,44.0,76.0,-32.0,59.07231427737046,59.29023165138357,-1.0919071168488113,54.44434225258188,78.59690844233042,52.300769604923275,-21.403091557669583,-1.6994014705880431,2.118244040594752,2.0961211178549988,2.8097897112985493
82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,2017-11-27,175.05,175.08,173.34,174.09,20536313.0,0.0,1.0,175.05,175.08,173.34,174.09,20536313.0,-7824747.979608579,20536313.0,11725074.3,0.048771154515302464,-93361770.71000028,1.1601779460024418e-08,660515.934131171,1036.0907436595096,3.2370661698781085,176.78923491714886,167.69796508285117,172.2436,0.0,0.0,170.69322333333338,173.78769333333332,167.59875333333338,0.0,0.0,176.42,169.01,0.0,0.0,-0.2260907923275113,-0.4425625883468289,0.21647179601931776,171.67930710165712,171.90539789398466,20.0,20.0,20.0,0.905115801850922,0.8644835734569388,0.04063222839398328,-0.038901818527082375,25.72352663505975,59.14418461079156,-0.5436000000000263,-13.41371300216342,-3.1311802439007206,-10.282532758262699,171.3,165.17000000000004,170.4525,166.87,40.0,72.0,-32.0,63.00964401816529,67.05640192116057,-0.6455205935245873,53.71611968054227,88.51508120649643,65.07705676065797,-11.48491879350358,-0.9956367647056652,0.5893569076096394,0.5876269933718703,3.4157063086610373
83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,2017-11-24,175.1,175.5,174.6459,174.97,14026519.0,0.0,1.0,175.1,175.5,174.6459,174.97,14026519.0,-6214002.532777358,14026519.0,15437413.4,0.03972466911850312,-21739653.700000066,2.0191361054491543e-08,191934.222544768,1041.3280338796276,3.106561443458243,176.7821423464607,167.70105765353932,172.2416,0.0,0.0,171.2240866666667,174.18596666666664,168.26220666666669,0.0,0.0,176.42,169.01,0.0,0.0,0.052808401042852886,-0.34348838975189216,0.39629679079474506,172.1855679550473,172.13275955400448,20.0,20.0,20.0,0.9565254591998368,0.8324403323489888,0.12408512685084785,-0.03266600682969152,25.68198981579753,84.88881277127837,0.4283999999999821,-12.379844826781847,-5.731961665338236,-6.6478831614436125,171.405,167.05,171.3625,166.87,36.0,68.0,-32.0,66.242492696309,71.76493570908147,-0.08531618692108275,55.44019788443772,94.13716814159292,87.0830525968066,-5.862831858407098,0.08113117647079092,0.5054856683324616,0.5042123785901964,3.9384578828561168
84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,2017-11-22,173.36,175.0,173.05,174.96,24997274.0,0.0,1.0,173.36,175.0,173.05,174.96,24997274.0,20590337.174031064,-24997274.0,10490724.7,0.08475011069913685,3881036.07000002,1.2545924925726635e-08,69473.38274054856,1041.3280338796276,3.023949911782654,176.77327497398807,167.70492502601195,172.2391,0.0,0.0,171.69768666666667,174.70156666666665,168.69380666666672,0.0,0.0,176.42,169.01,0.0,0.0,0.26991673466022803,-0.22080736415919355,0.4907240988194216,172.61240394497705,172.34248721031682,20.0,20.0,20.0,0.912357944458316,0.854859954597204,0.057497989861111876,-0.024163823972932937,25.672109318835748,66.23315663799737,-2.869100000000003,-11.356212501850967,-7.846237352127815,-3.5099751497231555,171.57999999999996,167.05,170.18,166.87,32.0,64.0,-32.0,66.16666962425295,65.42935719309142,0.42100974081840825,62.33681621369447,94.02654867256643,92.22626600688528,-5.973451327433546,0.9010723529414406,-0.005715265474071085,-0.0057154288016114645,3.9325175240584542
85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,2017-11-21,170.78,173.7,170.78,173.14,24875471.0,0.0,1.0,170.78,173.7,170.78,173.14,24875471.0,39305939.26231133,-24875471.0,10825613.3,0.11158126935430096,-19853582.160000134,5.372656901276394e-10,-260192.7050376921,1030.49574637585,3.106524918083893,176.62563437076213,167.7315656292379,172.17860000000005,0.0,0.0,172.09586333333337,175.01727333333332,169.1744533333334,0.0,0.0,176.42,169.01,0.0,0.0,0.29193139945343205,-0.11825961096169972,0.4101910104151318,172.69357261560359,172.40164121615018,20.0,20.0,20.0,0.8546648843292889,0.8412547143463224,0.013410169982966513,-0.01652180444424119,25.743331382681827,14.66898534032883,-2.726600000000019,-10.611634736305428,-9.41731773734117,-1.1943169989642577,171.57999999999996,167.05,169.73250000000004,166.87,28.000000000000004,60.0,-32.0,53.34421113795979,64.43524434448089,0.5528882093805375,60.6888541715485,73.89380530973432,87.35250737463127,-26.10619469026566,1.4219341176473392,-1.0402377686328457,-1.045686058088524,2.8513722228822536
86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,2017-11-20,170.29,170.56,169.56,169.98,15974387.0,0.0,1.0,170.29,170.56,169.56,169.98,15974387.0,12778292.532054314,-15974387.0,6527331.8,0.12450928245569785,44933977.26000016,3.959472205813136e-10,-550314.5984698507,1011.688038402258,3.140344566792185,176.35525057578232,167.5459494242177,171.9506,0.0,0.0,172.11386333333337,174.82327333333328,169.40445333333338,0.0,0.0,176.42,169.01,0.0,0.0,0.05406136446012511,-0.08379541574963296,0.13785678020975806,172.27609970193768,172.2220383374776,20.0,20.0,20.0,0.838181555556034,0.8623274484905572,0.024145892934523183,-0.013334645580875005,25.77252630693947,-57.7088567431035,-2.9406000000000176,-11.09426986879238,-10.494610104914386,-0.5996597638779928,171.57999999999996,168.05,170.23250000000004,166.87,24.0,56.00000000000001,-32.00000000000001,38.42589963203889,58.660013579765575,0.10039960115967704,51.375002439099255,38.93805309734496,68.95280235988193,-61.06194690265504,0.8665223529414163,-1.825112625620884,-1.8419732717147141,0.9742188428180976
87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,2017-11-17,171.04,171.39,169.64,170.15,21665811.0,0.0,1.0,171.04,171.39,169.64,170.15,21665811.0,-11593640.222857065,21665811.0,5482407.7,0.09134910070950916,9596883.399999937,9.290916599958009e-09,-269882.1937836897,1011.688038402258,3.041034240592744,175.56956877860958,167.70463122139037,171.6371,0.0,0.0,172.08486333333335,174.67027333333328,169.49945333333338,0.0,0.0,174.97,169.01,0.0,0.0,-0.11937080896294106,-0.09091049441338564,-0.0284603145495554,171.94900730513905,172.068378114102,20.0,20.0,20.0,0.8693476528010792,0.8320887349355413,0.0372589178655377,-0.01305212957630391,25.76236513308975,-41.89876737275939,-1.9971000000000168,-12.108120097123196,-11.265168097009015,-0.8429520001141828,171.57999999999996,170.1,171.2575,166.87,20.0,52.0,-32.0,39.47656802198832,64.54440173942115,-0.2769388793746173,52.96423762769015,40.81858407079647,51.21681415929197,-59.18141592920353,0.2369341176472801,0.10001176609013562,0.09996178764346553,1.075204942378516
88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,2017-11-16,171.18,171.87,170.3,171.1,23497326.0,0.0,1.0,171.18,171.87,170.3,171.1,23497326.0,-8588744.812411211,23497326.0,3873132.3,0.04849544765997257,8425691.680000035,1.3060839407450125e-08,152861.18831170895,1011.688038402258,2.946674651978976,175.2926247980771,167.70457520192298,171.4986,0.0,0.0,172.15319666666667,174.57860666666664,169.72778666666667,0.0,0.0,174.97,169.01,0.0,0.0,-0.17817953812161136,-0.10836430319642112,-0.06981523492519022,171.81839075105358,171.9965702891752,20.0,20.0,20.0,0.8793493829075848,0.8060492819513103,0.07330010095627447,-0.01362615539659689,25.785267469002072,-12.70056391688901,-1.698599999999999,-10.990607217858262,-11.712564034208349,0.7219568163500867,171.57999999999996,172.39999999999995,172.4075,166.315,16.0,48.0,-32.0,45.47559875603412,64.47341726710418,-0.4447907510257942,50.660953926603526,51.327433628318474,43.69469026548668,-48.672566371681526,-0.4522735294115137,0.558330884513647,0.5567779951232588,1.6395390281572997
89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,2017-11-15,169.97,170.3197,168.38,169.08,28702351.0,0.0,1.0,169.97,170.3197,168.38,169.08,28702351.0,-7537117.163108887,-28702351.0,-3014339.6,0.041420403511088166,-7529097.799999952,1.7409163501845104e-08,-207666.02065056426,1011.688038402258,2.930483605409049,175.26751103205123,167.41568896794882,171.34160000000003,0.0,0.0,171.99818666666667,174.24756666666664,169.74880666666667,0.0,0.0,174.97,169.01,0.0,0.0,-0.3832160637682023,-0.16333465541506367,-0.2198814083531386,171.39709974181832,171.78031580558653,20.0,20.0,20.0,0.8707433831990783,0.8137813578826226,0.056962025316455674,-0.0170137405377735,25.770204208407183,-73.26984205367313,-0.29160000000001673,-10.705218881811986,-11.690148616202299,0.984929734390315,171.885,172.39999999999995,172.361,165.4275,12.0,44.0,-32.0,36.57997154856674,64.37350269218469,-0.9638146930197848,47.45097141128027,23.02158273381313,38.38920014430939,-76.97841726618688,-1.2443579411761905,-1.1805961426066491,-1.1876205199558676,0.43958655102769306
